,countries,Year,CO2 Total Mt,CO2 Kg/1k$,CO2 Tons per capita,Generation GWh,consumption GWh,consumption per capita kW,installed capacity MW,Renewable installed capacity MW,Renewable generation GWh,Renewable percentage %,Population
2935,Pakistan,1996,93.962,0.23,0.75,"52,256","38,402",308.5,"12,957","4,826","20,649",39.52%,"124,490,000"
2936,Pakistan,1995,90.306,0.23,0.74,"51,847","38,853",319.8,"12,088","4,826","22,974",44.31%,"121,480,000"
2937,Pakistan,1994,83.823,0.22,0.70,"52,056","39,864",336.4,"11,307","4,726","22,629",43.47%,"118,500,000"
2938,Pakistan,1993,81.363,0.23,0.70,"45,118","33,573",290.6,"10,574","4,626","19,242",42.65%,"115,540,000"
2939,Pakistan,1992,73.678,0.21,0.65,"46,241","35,409",314.4,"9,357","3,330","20,901",45.20%,"112,610,000"
2940,Pakistan,1991,66.563,0.20,0.60,"39,563","31,409",290.7,"8,344","2,898","18,120",45.80%,"108,040,000"
2941,Pakistan,1990,65.347,0.21,0.61,"36,348","30,540",288.9,"7,727","2,898","16,756",46.10%,"105,700,000"
2942,Pakistan,1989,62.247,,0.60,"38,750","31,801",309.6,"8,206","2,898","16,797",43.35%,"102,726,000"
2943,Pakistan,1988,57.795,,0.57,"37,076","29,904",298.6,"8,055","2,897","16,516",44.55%,"100,152,000"
2944,Pakistan,1987,53.652,,0.55,"32,260","26,011",266.5,"7,885","2,897","15,098",46.80%,"97,597,000"
2945,Pakistan,1986,46.499,,0.49,"29,046","23,855",250.9,"7,485","2,897","13,660",47.03%,"95,071,000"
2946,Pakistan,1985,43.576,,0.47,"26,487","21,820",235.7,"6,875","2,897","12,114",45.74%,"92,565,000"
2947,Pakistan,1984,39.608,,0.44,"24,563","19,074",211.7,"6,585","2,897","12,698",51.70%,"90,098,000"
2948,Pakistan,1983,36.826,,0.43,"21,917","16,977",193.7,"4,787","2,548","11,251",51.33%,"87,651,000"
2949,Pakistan,1982,35.006,,0.42,"19,808","15,410",180.9,"4,784","2,547","9,423",47.57%,"85,203,000"
2950,Pakistan,1981,30.783,,0.38,"15,560","11,417",138.0,"4,123","1,947","8,953",57.54%,"82,756,000"
2951,Pakistan,1980,28.256,,0.36,"14,512","10,157",126.4,"3,763","1,847","8,627",59.45%,"80,379,000"
2952,brazil,2020,451.801,0.15,2.11,"622,006","540,997","2,545.2",,"149,970","534,651",85.96%,"212,559,409"
2953,brazil,2019,476.980,0.15,2.25,"614,542","533,852","2,540.4","187,633","144,468","510,389",83.05%,"210,147,000"
2954,brazil,2018,477.054,0.16,2.26,"591,085","528,091","2,532.9","178,324","135,879","490,403",82.97%,"208,495,000"
2955,brazil,2017,497.904,0.16,2.38,"577,482","516,218","2,496.2","172,070","128,305","462,458",80.08%,"206,805,000"
2956,brazil,2016,490.282,0.16,2.36,"567,963","510,441","2,488.1","164,500","121,330","461,611",81.27%,"205,157,000"
2957,brazil,2015,523.985,0.17,2.54,"568,684","510,031","2,506.6","154,068","112,621","427,277",75.13%,"203,476,000"
2958,brazil,2014,555.521,0.17,2.72,"577,740","518,341","2,569.6","146,151","106,440","428,620",74.19%,"201,718,000"
2959,brazil,2013,528.893,0.17,2.61,"559,371","504,710","2,523.5","138,239","99,827","434,428",77.66%,"200,004,000"
2960,brazil,2012,504.689,0.16,2.52,"542,895","488,783","2,464.7","130,782","96,112","451,891",83.24%,"198,315,000"
2961,brazil,2011,468.486,0.15,2.36,"523,120","471,482","2,398.1","126,041","92,914","459,191",87.78%,"196,604,000"
2962,brazil,2010,447.993,0.15,2.28,"506,748","455,649","2,338.0","120,582","89,544","432,929",85.43%,"194,891,000"
2963,brazil,2009,395.380,0.15,2.03,"458,666","418,538","2,168.8","112,164","84,927","410,918",89.59%,"192,981,000"
2964,brazil,2008,422.577,0.16,2.19,"454,678","419,809","2,197.8","107,702","83,013","386,515",85.01%,"191,010,000"
2965,brazil,2007,402.962,0.16,2.11,"437,187","404,168","2,138.0","104,339","81,219","388,945",88.97%,"189,038,000"
2966,brazil,2006,385.968,0.16,2.04,"411,925","382,539","2,045.0","100,712","77,617","360,277",87.46%,"187,062,000"
2967,brazil,2005,382.819,0.16,2.05,"395,721","367,883","1,988.7","96,621","74,427","347,766",87.88%,"184,991,000"
2968,brazil,2004,379.927,0.17,2.06,"381,182","353,294","1,932.0","93,775","72,147","330,126",86.61%,"182,865,000"
2969,brazil,2003,363.541,0.17,1.99,"358,896","336,869","1,864.2","89,119","70,513","314,515",87.63%,"180,708,000"
2970,brazil,2002,363.433,0.17,2.02,"340,297","318,977","1,787.0","85,044","68,003","293,511",86.25%,"178,499,000"
2971,brazil,2001,363.725,0.18,2.05,"323,168","304,483","1,728.0","78,909","65,208","274,212",84.85%,"176,209,000"
2972,brazil,2000,362.973,0.18,2.07,"342,574","321,999","1,853.1","76,403","63,742","309,205",90.26%,"173,766,000"
2973,brazil,1999,340.150,0.18,1.97,"329,689","310,619","1,813.8","65,591","58,997","298,438",90.52%,"171,256,000"
2974,brazil,1998,331.713,0.17,1.95,"317,820","302,907","1,795.6","62,840","56,759","296,064",93.15%,"168,693,000"
2975,brazil,1997,321.934,0.17,1.92,"304,275","290,868","1,751.1","60,794","54,970","283,565",93.19%,"166,104,000"
2976,brazil,1996,301.586,0.16,1.83,"287,655","277,743","1,698.3","59,263","53,428","269,865",93.82%,"163,538,000"
2977,brazil,1995,278.268,0.15,1.71,"272,198","261,510","1,646.0","56,885","51,311","256,960",94.40%,"158,875,000"
2978,brazil,1994,258.470,0.15,1.62,"256,896","247,991","1,585.3","55,493","49,928","245,666",95.63%,"156,431,000"
2979,brazil,1993,250.176,0.15,1.59,"249,251","239,094","1,552.7","54,108","48,600","237,668",95.35%,"153,986,000"
2980,brazil,1992,238.995,0.15,1.55,"238,840","228,109","1,505.2","53,069","47,709","226,009",94.63%,"151,547,000"
2981,brazil,1991,235.556,0.15,1.55,"231,439","222,445","1,492.0","52,050","46,616","219,604",94.89%,"149,094,000"
2982,brazil,1990,228.304,0.15,1.53,"219,953","212,645","1,450.6","50,968","45,558","208,500",94.79%,"146,593,000"
2983,brazil,1989,226.942,,1.55,"218,294","208,728","1,466.7","50,092","44,796","205,965",94.35%,"142,307,000"
2984,brazil,1988,225.254,,1.56,"211,779","200,763","1,435.9","47,537","42,228","200,529",94.69%,"139,819,000"
2985,brazil,1987,222.850,,1.58,"200,450","190,475","1,387.6","45,557","40,329","187,378",93.48%,"137,268,000"
2986,brazil,1986,218.219,,1.58,"199,242","186,481","1,384.9","42,969","37,786","183,901",92.30%,"134,653,000"
2987,brazil,1985,194.653,,1.43,"190,671","171,045","1,296.0","42,164","37,077","179,636",94.21%,"131,978,000"
2988,brazil,1984,186.409,,1.40,"178,097","161,919","1,252.5","39,870","34,923","167,966",94.31%,"129,273,000"
2989,brazil,1983,181.987,,1.40,"160,452","145,445","1,149.1","38,960","34,028","153,061",95.39%,"126,573,000"
2990,brazil,1982,193.262,,1.52,"150,026","131,690","1,063.0","37,915","33,002","142,010",94.66%,"123,885,000"
2991,brazil,1981,194.327,,1.57,"140,152","124,157","1,024.3","35,840","31,021","131,434",93.78%,"121,213,000"
2992,brazil,1980,209.906,,1.73,"138,302","121,784","1,027.2","31,606","27,500","130,359",94.26%,"118,563,000"
2993,argentina,2020,176.510,0.20,3.88,"137,791","121,764","2,683.4",,"13,979","37,284",27.06%,"45,376,763"
2994,argentina,2019,188.738,0.19,4.18,"132,264","122,089","2,716.8","43,393","12,641","34,782",26.30%,"44,939,000"
2995,argentina,2018,202.199,0.20,4.52,"139,207","125,093","2,811.4","42,235","11,506","34,843",25.03%,"44,495,000"
2996,argentina,2017,204.594,0.20,4.62,"138,011","125,488","2,849.1","39,915","10,798","33,476",24.26%,"44,045,000"
2997,argentina,2016,210.592,0.21,4.80,"139,075","128,165","2,940.2","38,589","10,669","31,180",22.42%,"43,590,000"
2998,argentina,2015,210.724,0.20,4.85,"137,561","128,652","2,982.8","38,861","10,714","33,741",24.53%,"43,132,000"
2999,argentina,2014,207.931,0.21,4.84,"131,373","123,427","2,892.6","37,923","10,671","33,955",25.85%,"42,670,000"
3000,argentina,2013,202.582,0.20,4.76,"132,159","117,677","2,788.4","39,712","9,534","34,849",26.37%,"42,203,000"
3001,argentina,2012,206.337,0.20,4.90,"128,544","117,711","2,820.6","35,191","9,475","30,914",24.05%,"41,733,000"
3002,argentina,2011,199.854,0.20,4.80,"122,620","113,585","2,752.9","33,992","9,423","32,257",26.31%,"41,261,000"
3003,argentina,2010,191.832,0.20,4.65,"119,389","111,172","2,725.6","33,039","9,347","34,210",28.65%,"40,788,000"
3004,argentina,2009,186.426,0.21,4.57,"116,128","104,304","2,598.9","32,622","9,678","34,929",30.08%,"40,134,000"
3005,argentina,2008,196.638,0.21,4.87,"114,491","103,700","2,609.1","31,474","9,639","31,731",27.71%,"39,746,000"
3006,argentina,2007,184.351,0.21,4.61,"110,511","100,153","2,544.8","29,579","9,544","32,884",29.76%,"39,356,000"
3007,argentina,2006,176.720,0.22,4.47,"111,264","99,047","2,541.6","28,710","9,513","40,441",36.35%,"38,971,000"
3008,argentina,2005,165.903,0.22,4.24,"100,680","88,601","2,295.8","28,716","9,519","35,039",34.80%,"38,592,000"
3009,argentina,2004,162.984,0.23,4.21,"95,630","83,653","2,188.4","28,655","9,458","31,408",32.84%,"38,226,000"
3010,argentina,2003,146.623,0.23,3.83,"88,126","79,112","2,089.0","28,461","9,334","34,553",39.21%,"37,870,000"
3011,argentina,2002,133.378,0.23,3.52,"81,129","72,472","1,931.8","28,237","9,311","36,435",44.91%,"37,516,000"
3012,argentina,2001,141.300,0.22,3.77,"86,484","75,395","2,029.2","28,028","9,237","37,322",43.15%,"37,156,000"
3013,argentina,2000,150.865,0.22,4.07,"85,192","73,226","1,990.7","26,810","9,187","29,201",34.28%,"36,784,000"
3014,argentina,1999,152.522,0.22,4.16,"76,942","70,430","1,934.9","23,423","8,628","21,753",28.27%,"36,399,000"
3015,argentina,1998,147.806,0.21,4.08,"71,231","67,908","1,886.1","23,166","8,373","26,674",37.45%,"36,005,000"
3016,argentina,1997,143.436,0.21,4.00,"69,550","62,780","1,763.3","21,708","8,208","28,200",40.55%,"35,604,000"
3017,argentina,1996,135.957,0.21,3.84,"66,740","57,928","1,645.9","20,522","7,803","23,043",34.53%,"35,196,000"
3018,argentina,1995,128.158,0.21,3.66,"64,671","54,938","1,579.6","20,168","7,367","26,684",41.26%,"34,779,000"
3019,argentina,1994,124.194,0.20,3.59,"60,305","49,934","1,453.6","19,199","7,031","27,207",45.12%,"34,353,000"
3020,argentina,1993,115.319,0.20,3.38,"58,909","48,407","1,427.2","18,115","6,180","23,728",40.28%,"33,917,000"
3021,argentina,1992,116.026,0.21,3.45,"53,439","45,292","1,355.2","17,243","5,476","19,290",36.10%,"33,420,000"
3022,argentina,1991,112.477,0.22,3.39,"48,721","39,655","1,202.8","17,391","5,638","16,159",33.17%,"32,970,000"
3023,argentina,1990,108.145,0.23,3.30,"45,561","37,105","1,140.6","17,112","5,633","17,797",39.06%,"32,530,000"
3024,argentina,1989,114.183,,3.54,"48,010","39,924","1,253.1","17,095","5,644","12,935",26.94%,"31,860,000"
3025,argentina,1988,116.551,,3.67,"49,243","42,220","1,341.6","16,972","5,521","14,983",30.43%,"31,470,000"
3026,argentina,1987,111.232,,3.55,"50,178","42,152","1,355.8","16,517","5,620","21,723",43.29%,"31,090,000"
3027,argentina,1986,106.426,,3.45,"47,192","39,010","1,269.0","16,510","5,617","20,899",44.29%,"30,740,000"
3028,argentina,1985,95.120,,3.13,"43,693","37,373","1,231.4","16,172","6,216","20,540",47.01%,"30,350,000"
3029,argentina,1984,100.687,,3.37,"44,023","37,739","1,264.7","15,975","5,990","20,556",46.69%,"29,840,000"
3030,argentina,1983,102.578,,3.48,"41,641","35,484","1,209.4","15,208","5,379","18,507",44.44%,"29,340,000"
3031,argentina,1982,100.527,,3.47,"41,086","36,003","1,244.5","14,163","4,839","18,887",45.97%,"28,930,000"
3032,argentina,1981,102.382,,3.59,"40,495","35,594","1,251.1","13,445","4,652","16,482",40.70%,"28,450,000"
3033,argentina,1980,104.731,,3.73,"41,858","36,845","1,318.3","12,909","4,185","17,413",41.60%,"27,950,000"
3034,peru,2020,44.479,0.12,1.34,,,,,,,,"32,971,846"
3035,peru,2019,55.082,0.13,1.67,"55,469","49,121","1,510.9","15,192","6,038","34,195",61.65%,"32,510,462"
3036,peru,2018,54.888,0.13,1.69,"53,354","47,409","1,474.1","14,926","5,772","33,086",62.01%,"32,162,184"
3037,peru,2017,54.823,0.14,1.70,"51,116","45,593","1,432.6","14,599","5,594","30,600",59.86%,"31,826,018"
3038,peru,2016,57.266,0.15,1.80,"49,850","44,331","1,407.9","14,468","5,480","25,776",51.71%,"31,488,625"
3039,peru,2015,54.793,0.15,1.75,"46,646","41,270","1,324.8","12,090","4,471","25,206",54.04%,"31,151,643"
3040,peru,2014,53.163,0.15,1.72,"44,197","39,168","1,271.1","11,146","3,844","23,724",53.68%,"30,814,175"
3041,peru,2013,50.223,0.14,1.64,"42,084","37,520","1,231.2","10,969","3,555","23,247",55.24%,"30,475,144"
3042,peru,2012,49.066,0.15,1.63,"38,682","35,305","1,171.5","9,584","3,454","21,869",56.54%,"30,135,875"
3043,peru,2011,49.167,0.16,1.65,"37,989","35,717","1,198.7","9,035","3,932","22,047",58.03%,"29,797,694"
3044,peru,2010,45.784,0.16,1.56,"34,780","31,034","1,053.4","8,696","3,522","20,516",58.99%,"29,461,933"
3045,peru,2009,41.888,0.16,1.44,"31,927","29,178","1,001.6","8,062","3,354","19,877",62.26%,"29,132,013"
3046,peru,2008,38.972,0.15,1.36,"32,016","29,358","1,019.1","7,198","3,283","19,418",60.65%,"28,807,034"
3047,peru,2007,34.365,0.14,1.21,"29,140","26,600",933.9,"7,058","3,265","19,805",67.97%,"28,481,901"
3048,peru,2006,31.444,0.14,1.13,"26,724","24,175",858.8,"6,698","3,255","19,882",74.40%,"28,151,443"
3049,peru,2005,31.871,0.15,1.15,"25,340","22,951",825.3,"6,279","3,248","18,260",72.06%,"27,810,540"
3050,peru,2004,31.856,0.16,1.17,"23,847","21,488",782.5,"6,057","3,097","17,511",73.43%,"27,460,073"
3051,peru,2003,27.630,0.15,1.03,"22,488","20,171",744.2,"6,010","3,073","18,554",82.51%,"27,103,457"
3052,peru,2002,28.140,0.16,1.06,"21,578","19,302",721.9,"5,971","3,032","18,054",83.67%,"26,739,379"
3053,peru,2001,26.974,0.16,1.03,"20,422","18,186",689.7,"5,941","3,001","17,601",86.19%,"26,366,533"
3054,peru,2000,29.030,0.17,1.12,"19,537","17,250",663.9,"6,102","2,896","16,165",82.74%,"25,983,588"
3055,peru,1999,29.362,0.18,1.15,"18,633","16,339",638.5,"5,614","2,673","14,529",77.97%,"25,588,546"
3056,peru,1998,27.298,0.17,1.08,"18,160","15,767",626.1,"5,641","2,572","13,792",75.95%,"25,182,269"
3057,peru,1997,28.373,0.17,1.14,"17,534","14,653",591.6,"5,036","2,512","13,225",75.42%,"24,767,794"
3058,peru,1996,28.454,0.19,1.16,"16,939","14,056",577.3,"4,632","2,493","13,328",78.68%,"24,348,132"
3059,peru,1995,25.902,0.17,1.08,"16,439","13,429",561.3,"4,553","2,499","12,841",78.11%,"23,926,300"
3060,peru,1994,22.782,0.16,0.96,"14,497","11,231",477.9,"4,430","2,509","12,747",87.93%,"23,501,974"
3061,peru,1993,22.200,0.18,0.96,"14,505","11,808",511.8,"4,375","2,454","11,786",81.25%,"23,073,000"
3062,peru,1992,21.154,0.18,0.93,"12,836","10,535",465.3,"4,152","2,451","9,819",76.50%,"22,640,000"
3063,peru,1991,20.280,0.17,0.91,"13,891","12,310",554.4,"4,172","2,460","11,506",82.83%,"22,204,000"
3064,peru,1990,20.890,0.18,0.96,"13,190","11,307",519.5,"4,182","2,452","10,504",79.64%,"21,765,000"
3065,peru,1989,21.017,,0.98,"13,478","11,583",543.1,"4,141","2,397","10,452",77.55%,"21,326,000"
3066,peru,1988,23.337,,1.12,"13,434","11,520",551.8,"4,012","2,271","10,487",78.06%,"20,878,000"
3067,peru,1987,23.035,,1.13,"13,947","12,091",592.0,"4,006","2,275","10,978",78.71%,"20,425,000"
3068,peru,1986,21.313,,1.07,"12,966","11,408",571.2,"3,871","2,150","10,248",79.04%,"19,973,000"
3069,peru,1985,19.596,,1.00,"12,162","10,744",550.2,"3,748","2,050","9,594",78.88%,"19,526,000"
3070,peru,1984,20.279,,1.06,"11,629","10,455",547.8,"3,514","1,999","8,747",75.22%,"19,084,000"
3071,peru,1983,19.546,,1.05,"10,699","9,688",519.6,"3,502","1,999","8,290",77.48%,"18,644,000"
3072,peru,1982,23.020,,1.26,"11,358","10,107",555.2,"3,424","1,926","8,586",75.59%,"18,206,000"
3073,peru,1981,23.414,,1.32,"10,686","9,353",526.4,"3,377","1,922","8,092",75.72%,"17,769,000"
3074,peru,1980,22.646,,1.30,"9,959","8,657",499.5,"3,238","1,920","7,115",71.44%,"17,333,000"
3075,chile,2020,84.556,0.19,4.58,"80,117","75,497","3,880.0",,"12,804","38,675",48.27%,"19,458,000"
3076,chile,2019,90.583,0.19,4.94,"80,158","76,588","4,008.4","28,520","11,643","37,294",46.53%,"19,107,000"
3077,chile,2018,88.955,0.19,4.89,"79,096","75,584","4,031.0","27,898","11,021","37,512",47.43%,"18,751,000"
3078,chile,2017,89.352,0.20,4.95,"76,247","72,033","3,910.8","26,841","10,341","34,379",45.09%,"18,419,000"
3079,chile,2016,88.523,0.20,4.94,"76,094","73,219","4,030.3","24,956","9,261","33,804",44.42%,"18,167,000"
3080,chile,2015,84.052,0.19,4.73,"72,335","68,628","3,818.8","21,902","8,451","32,371",44.75%,"17,971,000"
3081,chile,2014,78.462,0.18,4.45,"67,770","63,406","3,564.6","21,439","8,328","30,064",44.36%,"17,788,000"
3082,chile,2013,84.980,0.20,4.87,"70,032","65,142","3,698.7","19,782","7,677","26,001",37.13%,"17,612,000"
3083,chile,2012,80.842,0.20,4.67,"66,910","63,411","3,635.3","19,012","7,055","25,240",37.72%,"17,443,000"
3084,chile,2011,78.654,0.20,4.59,"63,259","59,304","3,437.1","18,116","6,697","25,948",41.02%,"17,254,000"
3085,chile,2010,72.059,0.20,4.24,"58,084","54,075","3,169.0","16,732","6,156","24,220",41.70%,"17,064,000"
3086,chile,2009,67.940,0.20,4.04,"58,513","53,457","3,166.7","16,196","6,105","29,396",50.24%,"16,881,000"
3087,chile,2008,71.006,0.20,4.26,"57,519","53,592","3,209.5","14,019","5,534","27,072",47.07%,"16,698,000"
3088,chile,2007,67.459,0.20,4.09,"56,318","53,010","3,209.2","13,180","5,420","25,604",45.46%,"16,518,000"
3089,chile,2006,60.011,0.19,3.68,"53,544","50,925","3,115.1","12,865","5,268","30,276",56.54%,"16,348,000"
3090,chile,2005,58.875,0.20,3.65,"50,767","48,379","2,989.5","12,586","5,262","28,015",55.18%,"16,183,000"
3091,chile,2004,58.083,0.20,3.64,"49,357","47,226","2,947.5","11,870","5,246","23,797",48.21%,"16,022,000"
3092,chile,2003,53.779,0.20,3.40,"45,212","44,063","2,778.7","10,993","4,490","23,271",51.47%,"15,857,000"
3093,chile,2002,51.824,0.20,3.32,"42,281","41,383","2,637.2","10,542","4,479","23,993",56.75%,"15,692,000"
3094,chile,2001,51.352,0.21,3.32,"41,154","39,374","2,537.0","10,493","4,451","22,868",55.57%,"15,520,000"
3095,chile,2000,53.423,0.22,3.50,"39,878","38,144","2,486.1","9,894","4,452","20,494",51.39%,"15,343,000"
3096,chile,1999,57.067,0.25,3.79,"36,845","34,860","2,299.2","9,052","4,336","14,451",39.22%,"15,162,000"
3097,chile,1998,54.484,0.24,3.66,"34,546","31,643","2,113.1","8,735","4,350","16,957",49.09%,"14,975,000"
3098,chile,1997,54.021,0.25,3.68,"33,206","30,687","2,075.8","7,890","4,169","20,497",61.73%,"14,783,000"
3099,chile,1996,47.460,0.23,3.27,"30,747","28,059","1,923.8","7,592","4,107","20,318",66.08%,"14,585,000"
3100,chile,1995,41.299,0.22,2.89,"28,562","25,635","1,782.6","6,295","3,599","21,495",75.26%,"14,381,000"
3101,chile,1994,37.714,0.21,2.68,"24,028","21,258","1,500.0","5,835","3,589","18,594",77.38%,"14,172,000"
3102,chile,1993,34.553,0.21,2.49,"22,546","19,666","1,409.0","5,205","3,467","18,772",83.26%,"13,957,000"
3103,chile,1992,32.659,0.21,2.39,"21,596","19,224","1,399.4","5,173","3,435","18,311",84.79%,"13,737,000"
3104,chile,1991,31.467,0.22,2.34,"20,453","18,224","1,357.8","5,161","3,423","14,030",68.60%,"13,422,000"
3105,chile,1990,33.013,0.25,2.49,"20,285","18,341","1,391.7","4,418","2,680","12,815",63.17%,"13,179,000"
3106,chile,1989,33.478,,2.57,"17,527","15,501","1,195.8","4,079","2,290","9,812",55.98%,"12,963,000"
3107,chile,1988,27.743,,2.17,"16,783","14,277","1,119.9","4,079","2,290","11,665",69.50%,"12,748,000"
3108,chile,1987,22.978,,1.82,"15,563","13,257","1,057.8","4,015","2,255","12,283",78.92%,"12,533,000"
3109,chile,1986,22.760,,1.84,"14,874","12,926","1,049.4","4,033","2,279","11,572",77.80%,"12,317,000"
3110,chile,1985,22.482,,1.85,"14,004","12,076",997.9,"3,987","2,281","10,543",75.29%,"12,102,000"
3111,chile,1984,23.296,,1.94,"13,439","11,620",975.1,"3,967","2,267","9,523",70.86%,"11,917,000"
3112,chile,1983,22.023,,1.87,"12,601","10,771",918.2,"3,352","1,772","9,131",72.46%,"11,731,000"
3113,chile,1982,21.584,,1.86,"12,001","10,551",913.9,"3,344","1,774","8,589",71.57%,"11,545,000"
3114,chile,1981,25.401,,2.22,"12,083","10,750",946.3,"3,357","1,771","7,693",63.67%,"11,360,000"
3115,chile,1980,27.700,,2.46,"11,852","10,410",931.6,"3,209","1,771","7,443",62.80%,"11,174,000"
3116,colombia,2020,90.252,0.13,1.80,"69,742",,,,"12,878","46,800",67.10%,"50,372,000"
3117,colombia,2019,92.623,0.13,1.86,"75,269","69,857","1,414.2","17,885","12,346","55,757",74.08%,"49,396,000"
3118,colombia,2018,86.459,0.12,1.75,"78,248","70,199","1,454.7","18,351","12,267","60,851",77.77%,"48,258,000"
3119,colombia,2017,83.015,0.12,1.69,"77,676","72,185","1,522.3","18,155","12,071","62,259",80.15%,"47,419,000"
3120,colombia,2016,95.398,0.14,1.96,"74,736","68,069","1,453.5","17,858","11,886","50,125",67.07%,"46,830,000"
3121,colombia,2015,85.452,0.13,1.77,"76,395","68,862","1,486.9","17,849","11,756","49,530",64.83%,"46,314,000"
3122,colombia,2014,85.363,0.13,1.79,"69,286","62,634","1,365.6","17,197","11,154","48,817",70.46%,"45,866,000"
3123,colombia,2013,82.440,0.13,1.74,"72,140","65,530","1,442.3","16,213","10,082","50,871",70.52%,"45,435,000"
3124,colombia,2012,72.908,0.12,1.56,"61,105","52,679","1,170.6","15,069","9,981","49,122",80.39%,"45,002,000"
3125,colombia,2011,72.452,0.13,1.56,"59,919","50,954","1,143.7","15,098","9,940","50,437",84.18%,"44,553,000"
3126,colombia,2010,66.820,0.13,1.46,"58,034","48,109","1,091.3","14,870","9,494","42,461",73.17%,"44,086,000"
3127,colombia,2009,65.239,0.13,1.44,"55,854","46,391","1,063.8","14,049","9,131","41,246",73.85%,"43,609,000"
3128,colombia,2008,62.009,0.12,1.38,"54,958","42,764",991.4,"14,009","9,111","46,537",84.68%,"43,134,000"
3129,colombia,2007,61.480,0.13,1.39,"54,197","42,212",989.5,"13,707","9,103","44,590",82.27%,"42,659,000"
3130,colombia,2006,59.764,0.13,1.36,"52,736","40,489",960.1,"13,672","9,058","42,915",81.38%,"42,170,000"
3131,colombia,2005,60.917,0.14,1.41,"49,347","37,786",906.8,"13,637","9,032","39,964",80.99%,"41,672,000"
3132,colombia,2004,58.669,0.14,1.37,"48,778","37,440",909.5,"13,465","9,007","40,202",82.42%,"41,166,000"
3133,colombia,2003,58.538,0.15,1.39,"45,594","35,416",871.0,"13,261","8,913","36,314",79.65%,"40,661,000"
3134,colombia,2002,59.013,0.16,1.42,"44,073","34,726",864.8,"13,865","9,157","34,125",77.43%,"40,156,000"
